query,no,title,description,total_text
전주 여행,429, 국내 여행   당일치기로 즐겨본  전주여행    왱이콩나물국밥  전동성    ,결국 다음날 지리산 둘레길 대신  전주여행 을 떠나기로 하였습니다  예전  전주여행 기 우연히 들르게된  전주    전주 한옥마을에서의 하루  http   hermoney tistory com 702 하루동안 야무지게  전주 를 구경하기위해    , 국내 여행   당일치기로 즐겨본  전주여행    왱이콩나물국밥  전동성     결국 다음날 지리산 둘레길 대신  전주여행 을 떠나기로 하였습니다  예전  전주여행 기 우연히 들르게된  전주    전주 한옥마을에서의 하루  http   hermoney tistory com 702 하루동안 야무지게  전주 를 구경하기위해    
전주 여행,430,  전주여행   전주 맛집  조점례 남문피순대 와  전주 모주,그리고  전주  모주  역시나 식감 자체부터가 다르다  부드러우면서     전주  모주는 생각보다 달달하고 맛있었다  약술이라고도     전주  모주는 어디서든 판매를 하고 있는데  가격이 아주 다양하다  똑같은    ,  전주여행   전주 맛집  조점례 남문피순대 와  전주 모주 그리고  전주  모주  역시나 식감 자체부터가 다르다  부드러우면서     전주  모주는 생각보다 달달하고 맛있었다  약술이라고도     전주  모주는 어디서든 판매를 하고 있는데  가격이 아주 다양하다  똑같은    
전주 여행,431,  전주여행   전주 한옥마을 여행 에서 들려보아야할  전주 산책코스  전주     ,볼일차  전주 에 왔다가 팔자에도 없는 보너스 시간이 와이투케이에게 주어지었다 와이투케이에게 주어진 시간은 달랑 1시간30분  전주 천 산책에 이 시간을 투자하기로 하고 롯대백화점 부근에서  전주 천으로    ,  전주여행   전주 한옥마을 여행 에서 들려보아야할  전주 산책코스  전주      볼일차  전주 에 왔다가 팔자에도 없는 보너스 시간이 와이투케이에게 주어지었다 와이투케이에게 주어진 시간은 달랑 1시간30분  전주 천 산책에 이 시간을 투자하기로 하고 롯대백화점 부근에서  전주 천으로    
전주 여행,432,  전주여행  친구   전주 에 와서 한옥마을만 보고 갈 텐가 한옥 레일바    , 전주 의 새로운 즐길거리  전주  한옥 레일바이크 사랑하는 연인과  전주  한옥마을에서 한복을 입고 데이트도 즐기고 다시 아중역에서 한옥 레일바이크도 같이 타 본다면 영원한 추억이 될것이다 대한믹  국    ,  전주여행  친구   전주 에 와서 한옥마을만 보고 갈 텐가 한옥 레일바      전주 의 새로운 즐길거리  전주  한옥 레일바이크 사랑하는 연인과  전주  한옥마을에서 한복을 입고 데이트도 즐기고 다시 아중역에서 한옥 레일바이크도 같이 타 본다면 영원한 추억이 될것이다 대한믹  국    
전주 여행,433,  전주여행   마전고분군이 있는 서부신시가지의 문학대공원,문화공간으로 조성되었다 고분군들이 모여있는곳이다  전주여행 에서 한반쯤은 들려봐야할 곳이다 공원으로 오르는 길이다 오른쪽에도 계단으로 되어있는 입구가 있다 바로 옆에 있는 이씨조선의  전주 이씨 문종    ,  전주여행   마전고분군이 있는 서부신시가지의 문학대공원 문화공간으로 조성되었다 고분군들이 모여있는곳이다  전주여행 에서 한반쯤은 들려봐야할 곳이다 공원으로 오르는 길이다 오른쪽에도 계단으로 되어있는 입구가 있다 바로 옆에 있는 이씨조선의  전주 이씨 문종    
전주 여행,434, 알라딘서재  100자평   전주 여행  레시피, 전주 여행  레시피   Happy Travel 1 김주미 지음   즐거운상상   2013년 9월 평점   구판절판  전주 여행  다녀오며 구입한 책  편집이 깔끔하고 보기에 좋다  굿 , 알라딘서재  100자평   전주 여행  레시피  전주 여행  레시피   Happy Travel 1 김주미 지음   즐거운상상   2013년 9월 평점   구판절판  전주 여행  다녀오며 구입한 책  편집이 깔끔하고 보기에 좋다  굿 
전주 여행,435,  전주여행   후백제 견훤왕의 숨결을 느낄수 있는  전주  승암산의 동    ,조선왕조의 본향  전주  후백제의 도읍지  전주  후백제의 견훤왕이 숨결을 느낄수있는곳이 동고산성의 동고서 이다 완산  전주  이 그립군아 하고 유언을 남기고 죽었다는 견훤왕이  전주 에 도읍을 정하고 사고사    ,  전주여행   후백제 견훤왕의 숨결을 느낄수 있는  전주  승암산의 동     조선왕조의 본향  전주  후백제의 도읍지  전주  후백제의 견훤왕이 숨결을 느낄수있는곳이 동고산성의 동고서 이다 완산  전주  이 그립군아 하고 유언을 남기고 죽었다는 견훤왕이  전주 에 도읍을 정하고 사고사    
전주 여행,436,  전주여행  일제 강점기 아픈 역사의 흔적이 있는 역사 깊은 공원      , 전주  다가공원        전주  옛완산 의 오래된 역사 깊은 공원 그러나 슬픈 아픈 역사를 지니고 있는 공원 이다  전주 천을 끼고 우뚝 솟아있는 다가산 정상에 서면  전주 가 훤히 내려다 보이는 명단중의 명당    ,  전주여행  일제 강점기 아픈 역사의 흔적이 있는 역사 깊은 공원        전주  다가공원        전주  옛완산 의 오래된 역사 깊은 공원 그러나 슬픈 아픈 역사를 지니고 있는 공원 이다  전주 천을 끼고 우뚝 솟아있는 다가산 정상에 서면  전주 가 훤히 내려다 보이는 명단중의 명당    
전주 여행,437,   전주여행  아중호숫가에 있는 작은 소공원 호동골 어린이공원, 전주  호동골  전주  시민이면 누구나 다 알고있는 이름이다 예전 쓰래기매립장 이었다 지금은 호공골    하였다  전주  딸집에 들렸다가 오후시간 시간을 내어 들려보았던 아중호수와 아중리레일바이크 그리고    ,   전주여행  아중호숫가에 있는 작은 소공원 호동골 어린이공원  전주  호동골  전주  시민이면 누구나 다 알고있는 이름이다 예전 쓰래기매립장 이었다 지금은 호공골    하였다  전주  딸집에 들렸다가 오후시간 시간을 내어 들려보았던 아중호수와 아중리레일바이크 그리고    
전주 여행,438,  전주여행  조선시대 별장  전주 8경 한옥마을의 한벽당과 한벽굴, 전주  한벽당 임실 슬치고개에서 발원한  전주 천이 한벽당과 만나 아름다운 경관을 만들어 내고 있다    하여  전주  8경의 하나로 꼽았다 조선의 개국을 도운 공신이며 집현전 직제학을 지낸 월당 최담 선생이 태조    ,  전주여행  조선시대 별장  전주 8경 한옥마을의 한벽당과 한벽굴  전주  한벽당 임실 슬치고개에서 발원한  전주 천이 한벽당과 만나 아름다운 경관을 만들어 내고 있다    하여  전주  8경의 하나로 꼽았다 조선의 개국을 도운 공신이며 집현전 직제학을 지낸 월당 최담 선생이 태조    
전주 여행,439,  전주여행  완산칠봉에 있는 도심속 하늘정원   전주  완산공원 꽃동    , 전주  완산공원 완산공원 꽃동산  전주  완산칠봉에 있는 도심속 공원 이다 후백제의 도읍지이며 조선왕조의 본향  전주 를 대표하는 산이 완산칠봉 이다  전주  완산고원의 꽃동산  전주 시립도서관에서 하늘을    ,  전주여행  완산칠봉에 있는 도심속 하늘정원   전주  완산공원 꽃동      전주  완산공원 완산공원 꽃동산  전주  완산칠봉에 있는 도심속 공원 이다 후백제의 도읍지이며 조선왕조의 본향  전주 를 대표하는 산이 완산칠봉 이다  전주  완산고원의 꽃동산  전주 시립도서관에서 하늘을    
전주 여행,440,  전주여행   조선왕조실록의 피난등 수난사를 알수있는  전주 사고, 전주 사고 국보제151호인 조선왕조실록을 안전하게 보관하기 위해 만들어진  전주  경기전안의 건물이다 이  전주 사고에 가보면 임진왜란 당시 조성왕조실록의 피신과 수난사를 한눈에 볼수 있다  전주 사고는    ,  전주여행   조선왕조실록의 피난등 수난사를 알수있는  전주 사고  전주 사고 국보제151호인 조선왕조실록을 안전하게 보관하기 위해 만들어진  전주  경기전안의 건물이다 이  전주 사고에 가보면 임진왜란 당시 조성왕조실록의 피신과 수난사를 한눈에 볼수 있다  전주 사고는    
전주 여행,441,180812아이들과  전주여행  한옥마을속으로,산책  전주여행 은 군것질과 함께   개인적으로 가장 만족 스러웠던 마약육전 추억 남겨줄 사진에 조미료를 위해 한복대여 헤어 사진 세트라고하여 온가족이 한복체험 시작   사진관에서 사진 촬영후 마을투어    ,180812아이들과  전주여행  한옥마을속으로 산책  전주여행 은 군것질과 함께   개인적으로 가장 만족 스러웠던 마약육전 추억 남겨줄 사진에 조미료를 위해 한복대여 헤어 사진 세트라고하여 온가족이 한복체험 시작   사진관에서 사진 촬영후 마을투어    
전주 여행,442,  전주여행    전주 천에서의 달랑 20분의 산책과 추억,일요일 오후 볼일차  전주 에 왔다가 팔자에도 없는 보너스 시간 30여분이 와이투케이에게 주어지었다 작은 자트리 시간 보내기엔 안성맞춤안 곳이  전주 천이다  전주 천 산책에 이 시간을 투자하기로 하고    ,  전주여행    전주 천에서의 달랑 20분의 산책과 추억 일요일 오후 볼일차  전주 에 왔다가 팔자에도 없는 보너스 시간 30여분이 와이투케이에게 주어지었다 작은 자트리 시간 보내기엔 안성맞춤안 곳이  전주 천이다  전주 천 산책에 이 시간을 투자하기로 하고    
전주 여행,443,  전주여행   이씨조선의 본향  전주 한옥마을에 있는 경기전의 어진박    ,이씨 조선의 본향인  전주   전주  한옥마을 한옥마을로는 전국에서 제일 유명한곳이  전주  한옥마을 이다 이  전주 한옥마을에는 경기전이 있고 이 경기전안에 태조 이성계의 어진을 모시고 있는 어진    ,  전주여행   이씨조선의 본향  전주 한옥마을에 있는 경기전의 어진박     이씨 조선의 본향인  전주   전주  한옥마을 한옥마을로는 전국에서 제일 유명한곳이  전주  한옥마을 이다 이  전주 한옥마을에는 경기전이 있고 이 경기전안에 태조 이성계의 어진을 모시고 있는 어진    
전주 여행,444, 연꽃 여행  대한민국 연꽃 대표 관광지인  전주  덕진공원 덕진연못 201    ,덕진공원은  전주여행 코스에서 빠트릴수 없는 필수  여행 코스 이다 덕진연못의 연꽃은 덕진호수 한가운데를 가로지르는 현수교와 연지교등 주변경관이 무척 아름다워 사진을 찍으면 무척 아름답다 연꽃밭이    , 연꽃 여행  대한민국 연꽃 대표 관광지인  전주  덕진공원 덕진연못 201     덕진공원은  전주여행 코스에서 빠트릴수 없는 필수  여행 코스 이다 덕진연못의 연꽃은 덕진호수 한가운데를 가로지르는 현수교와 연지교등 주변경관이 무척 아름다워 사진을 찍으면 무척 아름답다 연꽃밭이    
전주 여행,445,  전주여행  친환경 생태도시 에코시티의 자랑거리 세병호와 세병공    ,에코시티가 조성되었다 세병공원은  전주 한옥마을 여행 에서 나아가  전주여행 에서 꼭 들려가야 하는  전주여행 코스 이다 와이투케이는 손자들이 에코시티에 살고 있어 자주 들리는 세병호 이고 세병공원 이다,  전주여행  친환경 생태도시 에코시티의 자랑거리 세병호와 세병공     에코시티가 조성되었다 세병공원은  전주 한옥마을 여행 에서 나아가  전주여행 에서 꼭 들려가야 하는  전주여행 코스 이다 와이투케이는 손자들이 에코시티에 살고 있어 자주 들리는 세병호 이고 세병공원 이다
전주 여행,446,  전주여행   후백제 숨결이 숨어있는 황방산 서고사,후백제의 도읍지  전주  구 완산  후백제의 견훤왕이 숨결을 느낄수있는곳이  전주  효자동 서곡지구 황방산의 서고사 이다 완산  전주  이 그립군아 하고 유언을 남기고 죽었다는 견훤왕이  전주 에 도읍을 정하고    ,  전주여행   후백제 숨결이 숨어있는 황방산 서고사 후백제의 도읍지  전주  구 완산  후백제의 견훤왕이 숨결을 느낄수있는곳이  전주  효자동 서곡지구 황방산의 서고사 이다 완산  전주  이 그립군아 하고 유언을 남기고 죽었다는 견훤왕이  전주 에 도읍을 정하고    
